catalog_id,collection_id,title,noinduk_deposit,publishlocation,tag_090
876574,1128558,"Arata / Yuu Watase ; alih bahasa, Yenny Hendrawati ; editor, Faizal",,"Jakarta :","CB-D.9 2013-8336(3)/8215-2014 ; 2013-8336(7)/7829-2014 ; 2013-5133(9)/10152-2013 ; 2013-1378(4)/4627-2013 ; 2013-202/2010-2013 (1) ; 2013-4960/9429-2013 (8). 2013-436/2996-2013 (2)"
876574,1128559,"Arata / Yuu Watase ; alih bahasa, Yenny Hendrawati ; editor, Faizal",,"Jakarta :","CB-D.9 2013-8336(3)/8215-2014 ; 2013-8336(7)/7829-2014 ; 2013-5133(9)/10152-2013 ; 2013-1378(4)/4627-2013 ; 2013-202/2010-2013 (1) ; 2013-4960/9429-2013 (8). 2013-436/2996-2013 (2)"
893163,1127585,"Sanzoku ou / Hirofumi Sawada ; alih bahasa : Agung Nugroho AP ; editor : Faizal",,"Jakarta :","CB-D.9 2010- /3321-2011 (2) ; 201- /3321-2011 (3) ; 2010- /5388-2011 (4) ; 2010- /5885-2011 (5) ; 2010- /3814-2011 (6) 2010- /5237-2011 (7) ; 4015-2012 (8); ../5885(1)-2011"
893163,1127586,"Sanzoku ou / Hirofumi Sawada ; alih bahasa : Agung Nugroho AP ; editor : Faizal",,"Jakarta :","CB-D.9 2010- /3321-2011 (2) ; 201- /3321-2011 (3) ; 2010- /5388-2011 (4) ; 2010- /5885-2011 (5) ; 2010- /3814-2011 (6) 2010- /5237-2011 (7) ; 4015-2012 (8); ../5885(1)-2011"
893163,1127587,"Sanzoku ou / Hirofumi Sawada ; alih bahasa : Agung Nugroho AP ; editor : Faizal",,"Jakarta :","CB-D.9 2010- /3321-2011 (2) ; 201- /3321-2011 (3) ; 2010- /5388-2011 (4) ; 2010- /5885-2011 (5) ; 2010- /3814-2011 (6) 2010- /5237-2011 (7) ; 4015-2012 (8); ../5885(1)-2011"
893163,1127588,"Sanzoku ou / Hirofumi Sawada ; alih bahasa : Agung Nugroho AP ; editor : Faizal",,"Jakarta :","CB-D.9 2010- /3321-2011 (2) ; 201- /3321-2011 (3) ; 2010- /5388-2011 (4) ; 2010- /5885-2011 (5) ; 2010- /3814-2011 (6) 2010- /5237-2011 (7) ; 4015-2012 (8); ../5885(1)-2011"
893163,1127589,"Sanzoku ou / Hirofumi Sawada ; alih bahasa : Agung Nugroho AP ; editor : Faizal",,"Jakarta :","CB-D.9 2010- /3321-2011 (2) ; 201- /3321-2011 (3) ; 2010- /5388-2011 (4) ; 2010- /5885-2011 (5) ; 2010- /3814-2011 (6) 2010- /5237-2011 (7) ; 4015-2012 (8); ../5885(1)-2011"
893163,1127590,"Sanzoku ou / Hirofumi Sawada ; alih bahasa : Agung Nugroho AP ; editor : Faizal",,"Jakarta :","CB-D.9 2010- /3321-2011 (2) ; 201- /3321-2011 (3) ; 2010- /5388-2011 (4) ; 2010- /5885-2011 (5) ; 2010- /3814-2011 (6) 2010- /5237-2011 (7) ; 4015-2012 (8); ../5885(1)-2011"
877805,1128732,"Highschool of the dead / Daisuke Sato ; alih bahasa, Ninuk Sulistyawati ; editor, Ellen",,"Jakarta :","CB-D.9 2014-3516/8358-2014 ; 2014-1179/4859-2014; 2013-2443(2)/6414-2013 ; 2014-282/1792-2014 ; 2013-1555/4765-2013"
877805,1128733,"Highschool of the dead / Daisuke Sato ; alih bahasa, Ninuk Sulistyawati ; editor, Ellen",,"Jakarta :","CB-D.9 2014-3516/8358-2014 ; 2014-1179/4859-2014; 2013-2443(2)/6414-2013 ; 2014-282/1792-2014 ; 2013-1555/4765-2013"
883222,1128293,"Topeng kaca / Suzue Miuchi ; alih bahasa, Teti Koriati; editor, Sari",,"Jakarta ;","CB-D.9 2010-8757/1070-2013; 2010-8812/5466-2012; 2010-8813/5467-2012; 2010-8814/5468-2012 ; 2010/4642-2011 ; 5469-2012 ; 3390- 2012 ; 3746-2012 ; 2010/3445-2011 ; 5470-2012; ../2878(22)-2012; 1994-1667/3802(9)-94"
883222,1128287,"Topeng kaca / Suzue Miuchi ; alih bahasa, Teti Koriati; editor, Sari",,"Jakarta ;","CB-D.9 2010-8757/1070-2013; 2010-8812/5466-2012; 2010-8813/5467-2012; 2010-8814/5468-2012 ; 2010/4642-2011 ; 5469-2012 ; 3390- 2012 ; 3746-2012 ; 2010/3445-2011 ; 5470-2012; ../2878(22)-2012; 1994-1667/3802(9)-94"
883222,1128288,"Topeng kaca / Suzue Miuchi ; alih bahasa, Teti Koriati; editor, Sari",,"Jakarta ;","CB-D.9 2010-8757/1070-2013; 2010-8812/5466-2012; 2010-8813/5467-2012; 2010-8814/5468-2012 ; 2010/4642-2011 ; 5469-2012 ; 3390- 2012 ; 3746-2012 ; 2010/3445-2011 ; 5470-2012; ../2878(22)-2012; 1994-1667/3802(9)-94"
212819,1128011,"Half an apple / Yukari Koyama ; alih bahasa : Ayu Arsandhi ; editor : Hyasinta",,"Jakarta :","CB-D.9 2011-1326/5028-2011 (9) ; 2010-.../3697-2011 ; 4254-2012 ; 4253-2012; 2011-1122/4994(10)-2011 ; 2010-9614(4)"
893163,1127592,"Sanzoku ou / Hirofumi Sawada ; alih bahasa : Agung Nugroho AP ; editor : Faizal",,"Jakarta :","CB-D.9 2010- /3321-2011 (2) ; 201- /3321-2011 (3) ; 2010- /5388-2011 (4) ; 2010- /5885-2011 (5) ; 2010- /3814-2011 (6) 2010- /5237-2011 (7) ; 4015-2012 (8); ../5885(1)-2011"
893163,1127593,"Sanzoku ou / Hirofumi Sawada ; alih bahasa : Agung Nugroho AP ; editor : Faizal",,"Jakarta :","CB-D.9 2010- /3321-2011 (2) ; 201- /3321-2011 (3) ; 2010- /5388-2011 (4) ; 2010- /5885-2011 (5) ; 2010- /3814-2011 (6) 2010- /5237-2011 (7) ; 4015-2012 (8); ../5885(1)-2011"
879631,1128348,"07-Ghost / Yuki Amemiya, Yukino Ichihara ; alih bahasa : Anindhita Raghia ; editor : Lois Arnando",,"Jakarta :","CB-D.9 2868-2013 (3) ; 140-2012 (4) ; 3861-2012 (6) ; 2014-1556/5601-2014 ; 2014-3723(12)/9264-2014 ; 1512-2012 ; 2014-182/1592-2014"
879631,1128349,"07-Ghost / Yuki Amemiya, Yukino Ichihara ; alih bahasa : Anindhita Raghia ; editor : Lois Arnando",,"Jakarta :","CB-D.9 2868-2013 (3) ; 140-2012 (4) ; 3861-2012 (6) ; 2014-1556/5601-2014 ; 2014-3723(12)/9264-2014 ; 1512-2012 ; 2014-182/1592-2014"
877805,1128309,"Highschool of the dead / Daisuke Sato ; alih bahasa, Ninuk Sulistyawati ; editor, Ellen",,"Jakarta :","CB-D.9 2014-3516/8358-2014 ; 2014-1179/4859-2014; 2013-2443(2)/6414-2013 ; 2014-282/1792-2014 ; 2013-1555/4765-2013"
879631,1128350,"07-Ghost / Yuki Amemiya, Yukino Ichihara ; alih bahasa : Anindhita Raghia ; editor : Lois Arnando",,"Jakarta :","CB-D.9 2868-2013 (3) ; 140-2012 (4) ; 3861-2012 (6) ; 2014-1556/5601-2014 ; 2014-3723(12)/9264-2014 ; 1512-2012 ; 2014-182/1592-2014"
879631,1128351,"07-Ghost / Yuki Amemiya, Yukino Ichihara ; alih bahasa : Anindhita Raghia ; editor : Lois Arnando",,"Jakarta :","CB-D.9 2868-2013 (3) ; 140-2012 (4) ; 3861-2012 (6) ; 2014-1556/5601-2014 ; 2014-3723(12)/9264-2014 ; 1512-2012 ; 2014-182/1592-2014"
884094,1128464,"Historie / Hitoshi Iwaaki ; alih bahasa Faira Amadea ; editor Tika",,"Jakarta :","CB-D.9 ...(1)/5529-2012 ; 2010-/4335-2011 (2) ; 2010-/4863-2011 (3) ; 2011-1108/4614-2011 (4) 2010 2011-2269/6825-2011"
884094,1128465,"Historie / Hitoshi Iwaaki ; alih bahasa Faira Amadea ; editor Tika",,"Jakarta :","CB-D.9 ...(1)/5529-2012 ; 2010-/4335-2011 (2) ; 2010-/4863-2011 (3) ; 2011-1108/4614-2011 (4) 2010 2011-2269/6825-2011"
883643,1127963,"Jio / Seishi Kishimoto ; alih bahasa, Milianti ; editor, Hyasinta",,"Jakarta :","CB-D.9 2010-8788(5)/4347-2012; ..(6)/5525-2012; ..(18)/4528-2009 ; 4283-2012 ; 2011-1890/6361-2011 ; 2009-.../5361-2011 ; 2009-.../3691-2011 ; 2010- /3789-2011 (8) ; 4131-2012 (8) ; 4132-2012 (9) ; 4133-2012 (10) ; 4134-2012 (17) ; 2010-9733(4) ; 2010-9605 (8)"
893163,1127598,"Sanzoku ou / Hirofumi Sawada ; alih bahasa : Agung Nugroho AP ; editor : Faizal",,"Jakarta :","CB-D.9 2010- /3321-2011 (2) ; 201- /3321-2011 (3) ; 2010- /5388-2011 (4) ; 2010- /5885-2011 (5) ; 2010- /3814-2011 (6) 2010- /5237-2011 (7) ; 4015-2012 (8); ../5885(1)-2011"
876574,1127449,"Arata / Yuu Watase ; alih bahasa, Yenny Hendrawati ; editor, Faizal",,"Jakarta :","CB-D.9 2013-8336(3)/8215-2014 ; 2013-8336(7)/7829-2014 ; 2013-5133(9)/10152-2013 ; 2013-1378(4)/4627-2013 ; 2013-202/2010-2013 (1) ; 2013-4960/9429-2013 (8). 2013-436/2996-2013 (2)"
876574,1127450,"Arata / Yuu Watase ; alih bahasa, Yenny Hendrawati ; editor, Faizal",,"Jakarta :","CB-D.9 2013-8336(3)/8215-2014 ; 2013-8336(7)/7829-2014 ; 2013-5133(9)/10152-2013 ; 2013-1378(4)/4627-2013 ; 2013-202/2010-2013 (1) ; 2013-4960/9429-2013 (8). 2013-436/2996-2013 (2)"
876574,1127451,"Arata / Yuu Watase ; alih bahasa, Yenny Hendrawati ; editor, Faizal",,"Jakarta :","CB-D.9 2013-8336(3)/8215-2014 ; 2013-8336(7)/7829-2014 ; 2013-5133(9)/10152-2013 ; 2013-1378(4)/4627-2013 ; 2013-202/2010-2013 (1) ; 2013-4960/9429-2013 (8). 2013-436/2996-2013 (2)"
883643,1127964,"Jio / Seishi Kishimoto ; alih bahasa, Milianti ; editor, Hyasinta",,"Jakarta :","CB-D.9 2010-8788(5)/4347-2012; ..(6)/5525-2012; ..(18)/4528-2009 ; 4283-2012 ; 2011-1890/6361-2011 ; 2009-.../5361-2011 ; 2009-.../3691-2011 ; 2010- /3789-2011 (8) ; 4131-2012 (8) ; 4132-2012 (9) ; 4133-2012 (10) ; 4134-2012 (17) ; 2010-9733(4) ; 2010-9605 (8)"
883643,1127965,"Jio / Seishi Kishimoto ; alih bahasa, Milianti ; editor, Hyasinta",,"Jakarta :","CB-D.9 2010-8788(5)/4347-2012; ..(6)/5525-2012; ..(18)/4528-2009 ; 4283-2012 ; 2011-1890/6361-2011 ; 2009-.../5361-2011 ; 2009-.../3691-2011 ; 2010- /3789-2011 (8) ; 4131-2012 (8) ; 4132-2012 (9) ; 4133-2012 (10) ; 4134-2012 (17) ; 2010-9733(4) ; 2010-9605 (8)"
883643,1127966,"Jio / Seishi Kishimoto ; alih bahasa, Milianti ; editor, Hyasinta",,"Jakarta :","CB-D.9 2010-8788(5)/4347-2012; ..(6)/5525-2012; ..(18)/4528-2009 ; 4283-2012 ; 2011-1890/6361-2011 ; 2009-.../5361-2011 ; 2009-.../3691-2011 ; 2010- /3789-2011 (8) ; 4131-2012 (8) ; 4132-2012 (9) ; 4133-2012 (10) ; 4134-2012 (17) ; 2010-9733(4) ; 2010-9605 (8)"
877805,1128310,"Highschool of the dead / Daisuke Sato ; alih bahasa, Ninuk Sulistyawati ; editor, Ellen",,"Jakarta :","CB-D.9 2014-3516/8358-2014 ; 2014-1179/4859-2014; 2013-2443(2)/6414-2013 ; 2014-282/1792-2014 ; 2013-1555/4765-2013"
876574,1127452,"Arata / Yuu Watase ; alih bahasa, Yenny Hendrawati ; editor, Faizal",,"Jakarta :","CB-D.9 2013-8336(3)/8215-2014 ; 2013-8336(7)/7829-2014 ; 2013-5133(9)/10152-2013 ; 2013-1378(4)/4627-2013 ; 2013-202/2010-2013 (1) ; 2013-4960/9429-2013 (8). 2013-436/2996-2013 (2)"
883643,1127968,"Jio / Seishi Kishimoto ; alih bahasa, Milianti ; editor, Hyasinta",,"Jakarta :","CB-D.9 2010-8788(5)/4347-2012; ..(6)/5525-2012; ..(18)/4528-2009 ; 4283-2012 ; 2011-1890/6361-2011 ; 2009-.../5361-2011 ; 2009-.../3691-2011 ; 2010- /3789-2011 (8) ; 4131-2012 (8) ; 4132-2012 (9) ; 4133-2012 (10) ; 4134-2012 (17) ; 2010-9733(4) ; 2010-9605 (8)"
883643,1127969,"Jio / Seishi Kishimoto ; alih bahasa, Milianti ; editor, Hyasinta",,"Jakarta :","CB-D.9 2010-8788(5)/4347-2012; ..(6)/5525-2012; ..(18)/4528-2009 ; 4283-2012 ; 2011-1890/6361-2011 ; 2009-.../5361-2011 ; 2009-.../3691-2011 ; 2010- /3789-2011 (8) ; 4131-2012 (8) ; 4132-2012 (9) ; 4133-2012 (10) ; 4134-2012 (17) ; 2010-9733(4) ; 2010-9605 (8)"
875318,1128565,"Happy marriage!? / Enjoji Maki ; alih bahasa, Ninuk Sulistyawati ; editor, Anggi",,"Jakarta :","CB-D.9 2013-8303/826-2013 ; 2013/2137-2013 ; 9718-2012 ; 2013-1032/3888-2013 ; 2014-159/1569-2014 ; 2013-4265/8734-2013 ; 2014-159/1569-2014 (8)"
875318,1128566,"Happy marriage!? / Enjoji Maki ; alih bahasa, Ninuk Sulistyawati ; editor, Anggi",,"Jakarta :","CB-D.9 2013-8303/826-2013 ; 2013/2137-2013 ; 9718-2012 ; 2013-1032/3888-2013 ; 2014-159/1569-2014 ; 2013-4265/8734-2013 ; 2014-159/1569-2014 (8)"
885998,1127283,"Non non Biyori/ Atto ; Alih Bahasa ; Martina Rosmawati ; editor, Louis",,"Jakarta :","CB-D 9 2014- 197/1607-2014 ; 2013-5137/10156-2013 ; 2013-4541/8993-2013; 2014-5877 ; 2014-197(4)/11141-2014"
885998,1127284,"Non non Biyori/ Atto ; Alih Bahasa ; Martina Rosmawati ; editor, Louis",,"Jakarta :","CB-D 9 2014- 197/1607-2014 ; 2013-5137/10156-2013 ; 2013-4541/8993-2013; 2014-5877 ; 2014-197(4)/11141-2014"
885998,1219874,"Non non Biyori/ Atto ; Alih Bahasa ; Martina Rosmawati ; editor, Louis",,"Jakarta :","CB-D 9 2014- 197/1607-2014 ; 2013-5137/10156-2013 ; 2013-4541/8993-2013; 2014-5877 ; 2014-197(4)/11141-2014"
885998,1219875,"Non non Biyori/ Atto ; Alih Bahasa ; Martina Rosmawati ; editor, Louis",,"Jakarta :","CB-D 9 2014- 197/1607-2014 ; 2013-5137/10156-2013 ; 2013-4541/8993-2013; 2014-5877 ; 2014-197(4)/11141-2014"
885998,1213275,"Non non Biyori/ Atto ; Alih Bahasa ; Martina Rosmawati ; editor, Louis",,"Jakarta :","CB-D 9 2014- 197/1607-2014 ; 2013-5137/10156-2013 ; 2013-4541/8993-2013; 2014-5877 ; 2014-197(4)/11141-2014"
877805,1581952,"Highschool of the dead / Daisuke Sato ; alih bahasa, Ninuk Sulistyawati ; editor, Ellen",,"Jakarta :","CB-D.9 2014-3516/8358-2014 ; 2014-1179/4859-2014; 2013-2443(2)/6414-2013 ; 2014-282/1792-2014 ; 2013-1555/4765-2013"
877805,1581953,"Highschool of the dead / Daisuke Sato ; alih bahasa, Ninuk Sulistyawati ; editor, Ellen",,"Jakarta :","CB-D.9 2014-3516/8358-2014 ; 2014-1179/4859-2014; 2013-2443(2)/6414-2013 ; 2014-282/1792-2014 ; 2013-1555/4765-2013"
